ID,Price,Manufacturer,Model,Sales_year,Fuel type,Engine volume,Mileage,Tranmission
45812079,7840,TOYOTA,Vitz RS,2005,LPG,1.5,191558,Variator
45648545,1490,TOYOTA,Highlander,2012,Hybrid,3.5,363059,Automatic
45665405,13956,TOYOTA,Prius C,2014,Hybrid,1.5,107000,Automatic
45649452,12074,TOYOTA,Prius,2008,Hybrid,1.5,167000,Variator
45764647,18503,TOYOTA,Camry,2012,Petrol,2.5,150000,Tiptronic
45807575,16465,TOYOTA,Prius C,2012,Hybrid,1.5,129788,Variator
45814307,23521,TOYOTA,Camry,2016,Petrol,2.5,123000,Automatic
45642419,392,TOYOTA,Camry,2012,Hybrid,2.5,314373,Automatic
45770039,1646,TOYOTA,Highlander,2008,Hybrid,3.3,269162,Automatic
45801541,12544,TOYOTA,Camry,2010,Hybrid,1.8,180000,Automatic
45781988,19757,TOYOTA,Prius,2012,Hybrid,1.8,182000,Variator
45667420,14269,TOYOTA,Aqua,2012,Petrol,1.5,158000,Automatic
38061684,10663,TOYOTA,Aqua,2012,Hybrid,1.5,62000,Variator
45763723,8467,TOYOTA,Vitz,2005,Petrol,1.5,135000,Automatic
45770495,34,TOYOTA,Sai,2005,Petrol,1.3,134000,Automatic
45773489,15367,TOYOTA,Prius,2011,LPG,1.8,110000,Variator
45642657,392,TOYOTA,Camry,2012,Hybrid,2.5,314373,Automatic
42927238,72758,TOYOTA,Camry,2018,Hybrid,2.5,27000,Tiptronic
45793011,23521,TOYOTA,Camry,2012,Petrol,2.5,89000,Tiptronic
45801384,15681,TOYOTA,Prius,2013,Hybrid,1.8,180000,Tiptronic
45647763,314,TOYOTA,Camry,2013,Hybrid,2.5,225510,Automatic
45791356,20385,TOYOTA,Prius,2011,Hybrid,1.8,125000,Variator
45523670,470,TOYOTA,Century,2019,Petrol,2,10610,Automatic
45799286,14426,TOYOTA,Aqua,2012,Petrol,1.5,140000,Automatic
45775589,11917,TOYOTA,Prius,2006,Hybrid,1.5,3200,Automatic
45791297,17876,TOYOTA,Prius,2011,Hybrid,1.8,15000,Automatic
45814823,6272,TOYOTA,Camry,2014,Petrol,2.5,55811,Automatic
45795781,17249,TOYOTA,Prius,2010,Hybrid,1.8,140000,Automatic
45776880,18189,TOYOTA,Prius C,2014,Hybrid,1.5,58100,Variator
45810027,21558,TOYOTA,Aqua,2012,Petrol,1.5,20400,Automatic
45766181,13172,TOYOTA,Prius,2013,Hybrid,1.8,156000,Variator
45814275,200,TOYOTA,Prius,2010,Hybrid,1.8,555,Tiptronic
45524827,784,TOYOTA,CHR,2018,Petrol,2,25850,Automatic
44458218,9000,TOYOTA,Vitz,2011,Petrol,1,179000,Variator
45783714,22580,TOYOTA,Camry,2013,Petrol,2.5,108000,Automatic
42822781,10036,TOYOTA,Aqua,2012,Hybrid,1.5,160000,Automatic
45642877,24148,TOYOTA,Land Cruiser Prado,2000,LPG,3.4,150000,Automatic
45655570,1803,TOYOTA,Prius,2010,Hybrid,1.8,258909,Automatic
45809624,29445,TOYOTA,Aqua,2013,Petrol,1.5,112200,Automatic
45684601,12231,TOYOTA,Prius,2010,Hybrid,1.8,120000,Automatic
45806542,2666,TOYOTA,Prius,2015,Hybrid,1.5,127789,Automatic
45776621,19757,TOYOTA,Camry,2012,Petrol,2.5,208000,Tiptronic
45755781,14426,TOYOTA,Prius,2010,Hybrid,1.8,162424,Automatic
44886390,16621,TOYOTA,RAV 4,2012,Petrol,2.5,76000,Tiptronic
45782170,11604,TOYOTA,Prius,2011,Hybrid,1.8,287100,Tiptronic
45625149,5488,TOYOTA,Camry,2014,Hybrid,2.5,109798,Automatic
45648818,18817,TOYOTA,Camry,2018,Hybrid,2.5,35058,Automatic
44342500,21500,TOYOTA,4Runner,2003,Petrol,4.7,146000,Automatic
45756536,20385,TOYOTA,Corolla Im,2017,Petrol,1.8,27000,Tiptronic
45524725,549,TOYOTA,CHR,2019,Petrol,2,39221,Automatic
45771607,14426,TOYOTA,Aqua,2013,Hybrid,1.5,98000,Automatic
45793127,46414,TOYOTA,RAV 4,2016,Petrol,2.5,56000,Tiptronic
45670043,19757,TOYOTA,4Runner,2005,Petrol,4.7,18000,Tiptronic
45797939,10349,TOYOTA,Prius,2013,Petrol,1.8,149000,Automatic
45787173,17405,TOYOTA,Prius,2010,Hybrid,1.8,200000,Tiptronic
45617735,392,TOYOTA,Camry,2012,Hybrid,2.5,314373,Automatic
45807113,16621,TOYOTA,Prius,2011,Hybrid,1.5,250000,Automatic
45771169,21953,TOYOTA,Camry,2012,Petrol,2.5,123546,Automatic
45508836,13172,TOYOTA,Prius,2008,Hybrid,1.5,93000,Automatic
45812767,2509,TOYOTA,Camry,2015,Petrol,2.5,111936,Automatic
45764557,9722,TOYOTA,Aqua,2012,Hybrid,1.5,135000,Automatic
41617599,13328,TOYOTA,Prius,2011,Hybrid,1.8,103000,Automatic
43526115,250,TOYOTA,Land Cruiser Prado,2019,Diesel,3.0 Turbo,0,Automatic
45765716,188,TOYOTA,Tundra,2014,Petrol,5.7,101928,Automatic
45768413,27284,TOYOTA,Avalon,2013,Hybrid,2.5,99520,Tiptronic
45642562,18189,TOYOTA,RAV 4,2006,Diesel,2.2 Turbo,198000,Manual
45766721,23207,TOYOTA,Camry,2019,Hybrid,2.5,30504,Automatic
45771330,2509,TOYOTA,Prius,2010,Hybrid,1.8,256966,Automatic
45649746,3136,TOYOTA,Camry,2012,Hybrid,2.5,159379,Automatic
45804992,30,TOYOTA,Prius,2008,Hybrid,1.5,152700,Automatic
45807605,18817,TOYOTA,Camry,2013,Petrol,2.5,176000,Tiptronic
45646363,784,TOYOTA,Camry,2014,Hybrid,2.5,102397,Automatic
44281026,8000,TOYOTA,Aqua,2012,Hybrid,1.5,47000,Automatic
45766747,470,TOYOTA,Prius,2010,Hybrid,1.8,408997,Automatic
45802317,16935,TOYOTA,Camry,2009,Petrol,2.4,125000,Automatic
45795414,11604,TOYOTA,Prius,2007,Hybrid,1.5,300000,Variator
45796647,13485,TOYOTA,Aqua sport,2012,Hybrid,1.5,134000,Automatic
45759924,25089,TOYOTA,Prius,2013,Hybrid,1.8,160000,Automatic
45809539,18362,TOYOTA,Aqua,2012,Petrol,1.5,99949,Automatic
45740609,13799,TOYOTA,Prius,2009,Hybrid,1.8,200000,Tiptronic
44570331,20385,TOYOTA,Camry XLE,2013,Hybrid,2.5,123932,Automatic
45809808,48566,TOYOTA,Aqua,2018,Petrol,1.5,14570,Automatic
45755015,8781,TOYOTA,Prius,2015,Hybrid,1.8,67074,Automatic
45788660,35,TOYOTA,Mark X Zio,2005,Petrol,1.5,50000,Automatic
45810698,21953,TOYOTA,Camry,2013,Hybrid,2.5,94200,Automatic
45802347,16308,TOYOTA,Camry,2014,Petrol,2.5,96000,Tiptronic
45647856,1098,TOYOTA,Camry,2014,Hybrid,2.5,398069,Automatic
45811044,5018,TOYOTA,Vitz,2000,Petrol,1,111111,Automatic
45790788,10036,TOYOTA,Prius,2010,Hybrid,1.8,119000,Automatic
45115632,15681,TOYOTA,Prius,2010,Hybrid,1.8,162000,Automatic
43334113,45473,TOYOTA,Hilux,2017,Petrol,2.4,80000,Manual
44698118,19130,TOYOTA,Highlander 2.4 lit,2006,Petrol,2.4,193840,Automatic
45768148,470,TOYOTA,Highlander,2008,Hybrid,3.3,182024,Automatic
44525342,37633,TOYOTA,Sienna,2010,Petrol,3.5,184960,Tiptronic
45814829,3450,TOYOTA,Venza,2013,Petrol,2.7,186349,Automatic
44934688,42337,TOYOTA,RAV 4,2017,Petrol,2.5,37000,Automatic
45646378,3607,TOYOTA,Camry,2012,Hybrid,2.5,156518,Automatic
45671050,19757,TOYOTA,Prius,2010,Hybrid,1.8,109356,Automatic
45647766,392,TOYOTA,Camry,2012,Hybrid,2.5,314373,Automatic
45768603,251,TOYOTA,Highlander,2008,Hybrid,3.3,318467,Automatic
45769330,12544,TOYOTA,Highlander,2008,Hybrid,3.3,334414,Automatic
45644991,1490,TOYOTA,Highlander,2012,Hybrid,3.5,363059,Automatic
45809587,56450,TOYOTA,Land Cruiser,2008,Petrol,5.7,176400,Automatic
45806559,250,TOYOTA,Prius,2010,Hybrid,1.8,128000,Automatic
45805837,13485,TOYOTA,Prius,2008,Petrol,1.5,291200,Automatic
45504236,17562,TOYOTA,Prius C,2013,Hybrid,1.5,67224,Automatic
45641954,3607,TOYOTA,Camry,2012,Hybrid,2.5,156518,Automatic
45799448,42337,TOYOTA,Land Cruiser,2006,CNG,4.5,190000,Automatic
45463504,20385,TOYOTA,Prius,2010,Hybrid,2.4,157846,Variator
45018377,22266,TOYOTA,Prius,2013,Hybrid,1.8,142300,Variator
45788694,20,TOYOTA,Prius,2008,LPG,1.5,111111,Automatic
44754850,11604,TOYOTA,Prius C,2012,Hybrid,1.5,0,Automatic
45810007,24239,TOYOTA,Aqua,2013,Petrol,1.5,63000,Automatic
45814898,5331,TOYOTA,Prius,2010,Hybrid,1.8,319301,Automatic
45669973,31361,TOYOTA,Camry,2017,Petrol,2.5,55000,Automatic
45688750,10976,TOYOTA,Prius,2008,Hybrid,1.5,219200,Variator
45568214,10976,TOYOTA,Prius,2011,Hybrid,1.8,230400,Automatic
45650025,862,TOYOTA,Camry,2014,Hybrid,2.5,130478,Automatic
45509281,17249,TOYOTA,Prius,2009,Hybrid,1.8,380800,Variator
45792203,24775,TOYOTA,Camry,2012,Hybrid,2.5,78560,Automatic
45781820,13799,TOYOTA,Aqua,2014,Hybrid,1.5,182000,Automatic
45788006,17249,TOYOTA,Prius,2014,Hybrid,1.8,80000,Automatic
45815412,5018,TOYOTA,Camry,2012,Hybrid,2.5,141550,Automatic
45647643,5018,TOYOTA,Camry,2013,Hybrid,2.5,190549,Automatic
45798756,20071,TOYOTA,Camry,2008,Hybrid,2.4,19000,Variator
45292420,67113,TOYOTA,4Runner,2017,Petrol,4,91813,Automatic
45792382,4861,TOYOTA,RAV 4,2010,Petrol,2.5,320704,Automatic
44549536,50,TOYOTA,Prius,2008,Hybrid,1.5,111000,Automatic
44489708,6500,TOYOTA,Aqua,2012,Hybrid,1.5,382000,Automatic
45646691,18817,TOYOTA,Camry,2018,Hybrid,2.5,35058,Automatic
45321149,14583,TOYOTA,Ist,2009,Petrol,1.8,98000,Tiptronic
45767878,31361,TOYOTA,Camry,2015,Petrol,2.5,156800,Automatic
45698268,23834,TOYOTA,Camry,2011,Hybrid,2.5,109000,Automatic
45799887,26657,TOYOTA,Camry,2013,Petrol,2.5,292800,Automatic
45764196,14583,TOYOTA,Tacoma,2013,Petrol,2.7,265558,Automatic
45792546,11604,TOYOTA,Prius,2007,Hybrid,1.5,160000,Automatic
45766282,3763,TOYOTA,Tacoma,2017,Petrol,3.5,174827,Automatic
45758651,27284,TOYOTA,Camry sport,2013,Petrol,2.5,116800,Tiptronic
45770072,941,TOYOTA,Highlander,2008,Hybrid,3.3,226094,Automatic
45648498,29479,TOYOTA,Highlander,2012,Hybrid,3.5,205250,Automatic
45780119,16465,TOYOTA,Camry,2012,Petrol,2.5,171107,Automatic
45550910,50,TOYOTA,Prius,2008,Hybrid,1.5,150000,Automatic
45648996,392,TOYOTA,Camry,2012,Hybrid,2.5,314373,Automatic
44061393,9000,TOYOTA,Aqua G klas,2012,Hybrid,1.5,149000,Automatic
45764629,26971,TOYOTA,Tacoma,2019,Petrol,3.5,18555,Automatic
45465027,1568,TOYOTA,CHR,2019,Petrol,2,10526,Automatic
45805342,48610,TOYOTA,Sienna,2015,Petrol,3.5,93000,Tiptronic
45332550,39201,TOYOTA,RAV 4,2016,Hybrid,2.5,115000,Tiptronic
45815327,13485,TOYOTA,RAV 4,2013,Petrol,2.5,155672,Automatic
45525801,13485,TOYOTA,Camry,2008,Hybrid,2.4,0,Automatic
45809752,15530,TOYOTA,Aqua,2013,Petrol,1.5,86262,Automatic
45765342,627,TOYOTA,Tacoma,2012,Petrol,2.7,394069,Automatic
44838566,15681,TOYOTA,Prius C,2014,Hybrid,1.5,101101,Tiptronic
45806448,8467,TOYOTA,Prius,2010,Hybrid,1.8,192000,Tiptronic
45529910,21012,TOYOTA,Prius,2014,Plug-in Hybrid,1.8,112000,Automatic
45809233,19823,TOYOTA,Aqua,2012,Petrol,1.5,91000,Automatic
45715219,14426,TOYOTA,Prius,2008,Petrol,1.5,200211,Automatic
45809165,21253,TOYOTA,Aqua,2015,Hybrid,1.5,81200,Automatic
45759191,17876,TOYOTA,Camry,2012,Petrol,2.5,125000,Variator
45809103,7053,TOYOTA,Aqua,2013,Hybrid,1.5,152517,Automatic
45808657,8467,TOYOTA,Camry,2016,Petrol,2.5,70066,Automatic
45656637,706,TOYOTA,Prius,2013,Hybrid,1.8,105328,Automatic
45760434,15681,TOYOTA,Prius,2013,Petrol,1.8,140000,Automatic
45655549,470,TOYOTA,Prius,2012,Hybrid,1.8,373634,Automatic
45651083,11133,TOYOTA,Camry,2014,Hybrid,2.5,179381,Automatic
45644947,29479,TOYOTA,Highlander,2012,Hybrid,3.5,205250,Automatic
45759185,21326,TOYOTA,Prius,2014,Hybrid,1.8,74000,Automatic
45765362,31047,TOYOTA,Tacoma,2019,Petrol,3.5,17542,Automatic
43908533,34497,TOYOTA,Camry,2015,Petrol,2.5,33000,Automatic
45814992,251,TOYOTA,Prius,2016,Hybrid,1.5,296104,Automatic
45769560,19130,TOYOTA,Tacoma,2013,Petrol,4,57554,Automatic
45342052,19130,TOYOTA,Camry,2012,Petrol,2.5,75000,Tiptronic
45811007,5018,TOYOTA,Prius,2011,Hybrid,1.8,489584,Automatic
45728340,3058,TOYOTA,Prius,2015,Hybrid,1.8,123498,Automatic
45795526,14113,TOYOTA,Aqua,2012,Petrol,1.5,102000,Automatic
45796672,13172,TOYOTA,Prius,2007,Hybrid,1.5,108000,Variator
45596084,20855,TOYOTA,Prius,2017,Petrol,1.8,18942,Automatic
44383909,7000,TOYOTA,Vitz,2012,Petrol,1,83000,Automatic
45720197,8467,TOYOTA,Prius,2008,Hybrid,1.8,0,Automatic
45812807,470,TOYOTA,Camry,2017,Petrol,2.5,90336,Automatic
45814886,251,TOYOTA,RAV 4,2017,Petrol,2.5,58778,Automatic
45811296,3763,TOYOTA,RAV 4,2017,Petrol,2.5,63618,Automatic
44794465,10506,TOYOTA,Aqua,2013,Hybrid,1.5,92000,Automatic
45705958,10036,TOYOTA,Prius C,2015,Hybrid,1.5,109000,Automatic
45769134,11290,TOYOTA,Tundra,2016,Petrol,5.7,54875,Automatic
45792467,15053,TOYOTA,Prius,2010,Hybrid,1.8,160000,Automatic
45768091,1646,TOYOTA,Highlander,2008,Hybrid,3.3,269162,Automatic
45756653,22580,TOYOTA,Camry,2013,Petrol,2.5,98000,Tiptronic
45765646,6586,TOYOTA,Tacoma,2014,Petrol,4,0,Automatic
45767894,14740,TOYOTA,Prius,2010,Hybrid,1.8,260000,Automatic
45624795,7997,TOYOTA,Highlander,2009,Hybrid,3.3,251278,Automatic
45782091,7997,TOYOTA,Prius,2010,Hybrid,1.8,153795,Variator
45786633,35,TOYOTA,Prius,2007,CNG,1.5,220000,Automatic
45775311,7527,TOYOTA,VOXY,2003,CNG,2,210000,Automatic
45814984,2352,TOYOTA,Camry,2013,Petrol,2.5,185699,Automatic
45637904,25086,TOYOTA,Prius,2015,Hybrid,1.8,0,Automatic
45642897,9408,TOYOTA,Aqua,2012,Hybrid,1.5,88000,Automatic
45625135,392,TOYOTA,Camry,2012,Hybrid,2.5,314373,Automatic
45811222,862,TOYOTA,RAV 4,2013,Petrol,2.5,200755,Automatic
45813279,40000,TOYOTA,RAV 4,2016,Petrol,2.5,70400,Automatic
45642826,862,TOYOTA,Camry,2014,Hybrid,2.5,130478,Automatic
45740925,17562,TOYOTA,Camry,2013,Hybrid,2.5,75000,Automatic
45790796,16308,TOYOTA,Prius,2010,Petrol,1.8,259200,Automatic
45785504,45473,TOYOTA,RAV 4,2016,Petrol,2.5,60800,Automatic
45708353,15500,TOYOTA,Aqua,2019,Hybrid,1.5,5000,Automatic
45769677,4861,TOYOTA,Highlander,2010,Hybrid,3.3,264877,Automatic
45515029,24462,TOYOTA,Camry SPORT,2012,Petrol,2.5,95000,Tiptronic
45809316,7213,TOYOTA,Venza,2011,Petrol,2.7,108398,Automatic
45127630,18817,TOYOTA,Prius C,2012,Hybrid,1.5,112000,Automatic
45642325,392,TOYOTA,Camry,2012,Hybrid,2.5,314373,Automatic
45808241,73698,TOYOTA,Highlander,2014,Hybrid,3.5,100000,Tiptronic
45815410,627,TOYOTA,Camry,2012,Hybrid,2.5,151195,Automatic
45799199,33556,TOYOTA,Prius,2017,Hybrid,1.8,90652,Automatic
45761408,15681,TOYOTA,Prius C,2013,Hybrid,1.4,228800,Automatic
44782804,10036,TOYOTA,Prius,2007,Hybrid,1.5,194000,Variator
45768169,9565,TOYOTA,Highlander,2012,Petrol,3.5,285186,Automatic
45793362,12544,TOYOTA,Prius,2008,Petrol,1.5,200000,Automatic
42372005,10100,TOYOTA,Aqua,2014,Hybrid,1.5,50000,Automatic
45782192,23521,TOYOTA,RAV 4,2011,Petrol,2.5,172800,Automatic
45776476,12544,TOYOTA,Prius,2008,Hybrid,1.5,227200,Automatic
45761530,22580,TOYOTA,Camry,2013,Petrol,2.5,125000,Tiptronic
45524734,10349,TOYOTA,CHR,2018,Petrol,2,38712,Automatic
45812812,6429,TOYOTA,Camry,2019,Petrol,2.5,4565,Automatic
43153632,116036,TOYOTA,Highlander,2017,Hybrid,3.5,17202,Tiptronic
43640636,21012,TOYOTA,Camry,2012,Petrol,2.5,101000,Tiptronic
45019663,50150,TOYOTA,Camry,2019,Petrol,2.5,39200,Tiptronic
45655506,4391,TOYOTA,Prius,2014,Hybrid,1.8,151923,Automatic
45575086,13485,TOYOTA,Prius C,2012,Hybrid,1.5,93000,Automatic
45647001,5018,TOYOTA,Camry,2013,Hybrid,2.5,190549,Automatic
45809350,23110,TOYOTA,Aqua,2012,Hybrid,1.5,120800,Automatic
44164473,22737,TOYOTA,Prius,2016,Hybrid,1.8,72939,Automatic
44677990,24000,TOYOTA,CHR,2019,Petrol,1.2,84000,Tiptronic
45781095,21953,TOYOTA,Prius,2014,Hybrid,1.8,111000,Variator
45791671,10036,TOYOTA,Prius,2005,Hybrid,1.5,21245,Variator
45815071,1411,TOYOTA,Camry,2010,Hybrid,2.4,324613,Automatic
45809667,25823,TOYOTA,Aqua,2015,Petrol,1.5,33000,Automatic
45780832,6586,TOYOTA,Vitz,1999,Petrol,1,0,Automatic
45815826,8000,TOYOTA,Vitz,2012,Petrol,1,18000,Variator
45772078,3763,TOYOTA,Tacoma,2014,Petrol,2.7,64994,Automatic
45621113,12231,TOYOTA,Corolla,2006,Petrol,1.6,177000,Manual
45805610,18817,TOYOTA,Camry,2010,Hybrid,2.4,80000,Automatic
45815529,15367,TOYOTA,Prius,2011,Hybrid,1.8,171000,Variator
45644686,5018,TOYOTA,Camry,2013,Hybrid,2.5,190549,Automatic
45771902,2509,TOYOTA,Prius,2010,Hybrid,1.8,256966,Automatic
45813980,10663,TOYOTA,Prius,2012,Hybrid,1.8,87000,Automatic
45766422,2195,TOYOTA,Camry,2016,Petrol,2.5,114389,Automatic
45025833,24148,TOYOTA,Prius TSS LIMITED,2012,Hybrid,1.8,80000,Automatic
45293221,15053,TOYOTA,Corolla,2014,Petrol,1.8,85500,Tiptronic
45794920,11290,TOYOTA,Prius,2008,Hybrid,1.5,137000,Automatic
45814905,10506,TOYOTA,Camry,2014,Petrol,2.5,372202,Automatic
44917682,29793,TOYOTA,Avalon Limited,2013,Hybrid,2.5,200000,Tiptronic
45815308,9879,TOYOTA,Camry,2018,Petrol,2.5,44845,Automatic
45642503,19444,TOYOTA,Camry,2010,Hybrid,2.4,158000,Tiptronic
45781085,14426,TOYOTA,Prius,2010,Petrol,1.8 Turbo,225600,Automatic
45812804,470,TOYOTA,Camry,2017,Petrol,2.5,63083,Automatic
45782211,15210,TOYOTA,Aqua,2012,Hybrid,1.5,143000,Automatic
45768766,188,TOYOTA,Prius,2014,Hybrid,1.8,187334,Automatic
45755793,24148,TOYOTA,Camry,2012,Petrol,2.5,160800,Tiptronic
45792175,6899,TOYOTA,Corolla,2020,Hybrid,1.8,7467,Automatic
45637959,30,TOYOTA,Prius,2007,Hybrid,1.5,18000,Variator
45656048,314,TOYOTA,Prius,2012,Hybrid,1.8,418667,Automatic
38794452,13799,TOYOTA,Prius,2010,Hybrid,1.8,182860,Automatic
45806513,17249,TOYOTA,Aqua s,2013,Petrol,1.4,31563,Automatic
45809968,19823,TOYOTA,Aqua,2012,Petrol,1.5,63000,Automatic
45789901,68994,TOYOTA,Camry,2019,Petrol,2.5,4000,Automatic
45768742,941,TOYOTA,Camry,2010,Hybrid,2.4,390533,Automatic
45810088,16960,TOYOTA,Aqua,2012,Petrol,1.5,90000,Automatic
45524789,15681,TOYOTA,CHR,2019,Petrol,2,18950,Automatic
45798567,11604,TOYOTA,Prius,2007,Hybrid,1.5,180000,Automatic
45812681,20385,TOYOTA,Camry,2013,Petrol,2.5,10000,Tiptronic
45751075,13328,TOYOTA,RAV 4,2018,Hybrid,2.5,73646,Automatic
45780048,21326,TOYOTA,Camry,2012,Petrol,2.5,90000,Automatic
23242980,200,TOYOTA,Land Cruiser Prado,2017,Petrol,2.7,95000,Automatic
45812770,4234,TOYOTA,Camry,2018,Petrol,2.5,105235,Automatic
45592286,90,TOYOTA,VOXY,2008,Petrol,2,180000,Automatic
45648029,18817,TOYOTA,Camry,2018,Hybrid,2.5,35058,Automatic
44932093,11760,TOYOTA,Prius,2007,Hybrid,1.5,79030,Automatic
45796614,7840,TOYOTA,Prius,2011,Hybrid,1.8,182400,Automatic
45806580,28225,TOYOTA,Camry,2013,Petrol,3.5,142000,Tiptronic
45756524,1176,TOYOTA,Camry,2011,Petrol,2.5,400154,Automatic
43802229,49864,TOYOTA,Land Cruiser Prado,2010,Petrol,2.7,90000,Automatic
45775187,12231,TOYOTA,Camry,2010,Hybrid,2.4,132000,Tiptronic
45637930,15367,TOYOTA,Prius,2010,Hybrid,1.8,114000,Variator
45809906,31819,TOYOTA,Aqua,2015,Hybrid,1.5,44272,Automatic
45771814,3136,TOYOTA,Corolla,2017,Petrol,1.8,61701,Automatic
45591470,14113,TOYOTA,Prius,2011,Petrol,1.8,174890,Automatic
45734195,64290,TOYOTA,Camry,2018,Petrol,2.5,12000,Tiptronic
45794120,80,TOYOTA,Camry,2014,Hybrid,2.4,0,Automatic
45809857,11177,TOYOTA,Aqua,2012,Petrol,1.5,147562,Automatic
45811213,251,TOYOTA,RAV 4,2013,Petrol,2.5,104776,Automatic
44809281,13485,TOYOTA,Prius,2009,Hybrid,1.8,316800,Tiptronic
45645953,784,TOYOTA,Camry,2014,Hybrid,2.5,102397,Automatic
45648797,706,TOYOTA,Camry,2014,Hybrid,2.5,115312,Automatic
45775829,24775,TOYOTA,RAV 4 SPORT,2010,Petrol,2.5,110571,Tiptronic
45785918,15367,TOYOTA,Prius,2012,Hybrid,1.8,300000,Automatic
45776816,13230,TOYOTA,Prius,2011,Hybrid,1.8,188800,Automatic
43805977,40769,TOYOTA,Hilux,2006,LPG,4,220000,Automatic
44339079,100,TOYOTA,Camry,2008,Hybrid,2.4,150000,Automatic
45618353,40769,TOYOTA,Corolla,2017,Petrol,1.6,18700,Automatic
45604020,15053,TOYOTA,Camry,2012,Hybrid,2.5,142735,Tiptronic
45523740,21012,TOYOTA,CHR,2019,Petrol,2,19834,Automatic
45656852,392,TOYOTA,Prius,2010,Hybrid,1.8,267165,Automatic
45655921,11917,TOYOTA,Prius,2012,Hybrid,1.8,102000,Automatic
45793451,28225,TOYOTA,Camry,2012,Hybrid,2.5,156816,Variator
45771575,392,TOYOTA,RAV 4,2018,Petrol,2.5,53611,Automatic
45793964,22580,TOYOTA,Camry,2009,Hybrid,2.4,320000,Automatic
45815526,24148,TOYOTA,Camry XLE,2013,Hybrid,2.5,201600,Automatic
45791770,11917,TOYOTA,Prius,2008,Hybrid,1.5,0,Automatic
45808587,549,TOYOTA,Corolla,2010,Petrol,1.8,305237,Automatic
45683988,12231,TOYOTA,Aqua,2015,Hybrid,1.5,1000,Automatic
45801041,16308,TOYOTA,Land Cruiser Prado RX,1997,Petrol,2.7,213700,Automatic
45641368,862,TOYOTA,Camry,2014,Hybrid,2.5,130478,Automatic
45767991,188,TOYOTA,Prius,2014,Hybrid,1.8,187334,Automatic
45522623,25089,TOYOTA,Prius C,2017,Hybrid,1.5,144000,Automatic
45304276,18817,TOYOTA,Prius,2014,Hybrid,1.8,107500,Variator
45776468,13172,TOYOTA,Prius,2012,Hybrid,1.8,150400,Automatic
45814734,31988,TOYOTA,Camry XLE,2012,Hybrid,2.5,85000,Automatic
45768160,21953,TOYOTA,Camry,2012,Petrol,2.5,148000,Tiptronic
45682634,11400,TOYOTA,Prius,2008,Hybrid,1.5,248383,Automatic
45694851,16935,TOYOTA,Prius C,2013,Hybrid,1.5,168000,Variator
45646063,5018,TOYOTA,Camry,2013,Hybrid,2.5,190549,Automatic
45767957,2038,TOYOTA,Prius,2015,Hybrid,1.8,104795,Automatic
45773952,9252,TOYOTA,Camry,2012,Hybrid,2.5,361035,Automatic
45765509,188,TOYOTA,Tundra,2014,Petrol,5.7,101928,Automatic
45645667,862,TOYOTA,Camry,2014,Hybrid,2.5,130478,Automatic
45815321,22580,TOYOTA,4Runner,2015,Petrol,4,67355,Automatic
45769645,125,TOYOTA,Highlander,2010,Hybrid,3.3,316912,Automatic
45754134,25089,TOYOTA,Camry,2012,Petrol,2.5,139000,Tiptronic
45814834,1568,TOYOTA,Camry,2015,Petrol,2.5,173101,Automatic
45768569,15367,TOYOTA,Prius,2009,Hybrid,1.5,220800,Variator
45767445,125,TOYOTA,Highlander,2010,Hybrid,3.3,316912,Automatic
45809686,16383,TOYOTA,Aqua,2012,Petrol,2,92400,Automatic
45815290,4234,TOYOTA,Prius,2015,Hybrid,1.8,123778,Automatic
45644999,9879,TOYOTA,Highlander,2012,Hybrid,3.5,157211,Automatic
45695027,13015,TOYOTA,Camry,2012,Hybrid,2.5,118882,Tiptronic
45809944,19243,TOYOTA,Aqua,2012,Petrol,1.5,81595,Automatic
45767906,941,TOYOTA,Prius,2009,Hybrid,1.5,433658,Automatic
45769322,125,TOYOTA,Highlander,2010,Hybrid,3.3,316912,Automatic
45426971,39201,TOYOTA,RAV 4,2013,Petrol,2.4,92800,Automatic
45758136,20385,TOYOTA,Camry,2013,Petrol,2.5,95000,Tiptronic
45503627,13485,TOYOTA,Prius,2007,Hybrid,1.5,132000,Variator
45694920,12560,TOYOTA,Prius,2008,Hybrid,1.5,248392,Automatic
45281242,8938,TOYOTA,Prius,2008,Hybrid,1.5,133016,Automatic
45642461,706,TOYOTA,Camry,2014,Hybrid,2.5,115312,Automatic
45801329,13799,TOYOTA,Prius,2007,Hybrid,1.6,182400,Automatic
45745597,21169,TOYOTA,Prius,2012,Hybrid,1.8,160000,Automatic
44532981,15681,TOYOTA,Aqua s,2013,Hybrid,1.5,120000,Automatic
45767415,470,TOYOTA,Prius,2010,Hybrid,1.8,408997,Automatic
45128251,10976,TOYOTA,Camry,2007,Hybrid,2.4,204000,Automatic
45766315,19130,TOYOTA,Tacoma,2013,Petrol,4,57554,Automatic
44802831,22580,TOYOTA,Prius,2014,Hybrid,1.8,79000,Automatic
45790387,18817,TOYOTA,Prius,2012,Hybrid,1.8,197619,Automatic
45813289,8781,TOYOTA,Prius,2016,Hybrid,1.8,101357,Automatic
45767971,392,TOYOTA,Prius,2013,Hybrid,1.8,114526,Automatic
45778514,18817,TOYOTA,Prius V,2012,Petrol,1.8,174000,Variator
45813190,40769,TOYOTA,Camry,2018,Petrol,2.5,31000,Tiptronic
